Time[s], Pin 1, Pin 4, Pin 2, Pin 3
 Time [s],Pin 1-Analog,Pin 4-Analog,Pin 2-Analog,Pin 3-Analog
0.000000000000000, -0.02441, -0.01912, -0.02308, -0.01839
0.001000000000000, -0.08107, -0.07620, -0.07451, -0.07565
0.002000000000000, -0.11712, -0.11253, -0.10537, -0.10688
0.003000000000000, -0.12227, -0.11772, -0.11051, -0.11209
0.004000000000000, -0.11712, -0.11253, -0.10537, -0.10688
0.005000000000000, -0.11712, -0.10734, -0.10537, -0.10167
0.006000000000000, -0.09137, -0.09177, -0.08480, -0.08085
0.007000000000000, -0.04501, -0.03987, -0.03337, -0.03400
0.008000000000000, -0.02441, -0.01912, -0.01794, -0.01318
0.009000000000000, 0.07345, 0.07430, 0.07463, 0.08052
0.010000000000000, 0.14556, 0.15214, 0.14664, 0.14819
0.011000000000000, 0.19706, 0.20403, 0.19806, 0.19504
0.012000000000000, 0.18161, 0.18847, 0.18264, 0.18463
0.013000000000000, 0.16616, 0.17290, 0.16721, 0.16901
0.014000000000000, 0.15586, 0.15733, 0.15178, 0.15340
0.015000000000000, 0.07345, 0.07430, 0.06949, 0.07011
0.016000000000000, 0.02710, 0.03278, 0.02835, 0.03367
0.017000000000000, -0.03986, -0.03468, -0.03337, -0.03400
0.018000000000000, -0.08107, -0.07620, -0.07965, -0.07565
0.019000000000000, -0.12227, -0.11253, -0.11051, -0.11209
0.020000000000000, -0.12742, -0.11772, -0.11051, -0.11209
0.021000000000000, -0.12227, -0.11772, -0.11051, -0.10688
0.022000000000000, -0.12227, -0.11772, -0.11051, -0.10688
0.023000000000000, -0.09137, -0.08658, -0.07965, -0.08085
0.024000000000000, -0.02956, -0.02431, -0.02308, -0.02359
0.025000000000000, 0.02710, 0.03278, 0.03349, 0.03888
0.026000000000000, 0.09405, 0.10024, 0.10035, 0.10134
0.027000000000000, 0.17131, 0.17290, 0.17235, 0.17422
0.028000000000000, 0.19191, 0.19884, 0.19292, 0.18984
0.029000000000000, 0.17646, 0.17809, 0.17235, 0.17422
0.030000000000000, 0.18161, 0.18847, 0.18264, 0.17942
0.031000000000000, 0.12496, 0.12619, 0.12092, 0.12216
0.032000000000000, 0.03740, 0.04835, 0.04378, 0.04408
0.033000000000000, 0.01679, 0.02240, 0.01806, 0.01805
0.034000000000000, -0.06046, -0.05544, -0.05394, -0.05482
0.035000000000000, -0.09652, -0.09177, -0.08994, -0.09126
0.036000000000000, -0.11197, -0.10215, -0.10023, -0.09647
0.037000000000000, -0.11197, -0.10734, -0.10023, -0.10167
0.038000000000000, -0.12227, -0.11772, -0.11051, -0.11209
0.039000000000000, -0.11197, -0.10734, -0.10537, -0.10167
0.040000000000000, -0.06046, -0.05544, -0.05394, -0.04962
0.041000000000000, -0.02956, -0.02431, -0.01794, -0.01839
0.042000000000000, 0.06830, 0.06911, 0.07463, 0.07531
0.043000000000000, 0.11981, 0.12619, 0.12606, 0.12737
0.044000000000000, 0.18161, 0.18847, 0.18264, 0.18463
0.045000000000000, 0.17646, 0.18328, 0.17749, 0.17942
0.046000000000000, 0.16616, 0.16771, 0.16206, 0.16381
0.047000000000000, 0.16616, 0.17290, 0.16206, 0.16381
0.048000000000000, 0.09920, 0.10543, 0.10035, 0.09614
0.049000000000000, 0.04770, 0.04835, 0.04892, 0.04929
0.050000000000000, -0.00896, -0.00355, -0.00765, -0.00277
0.051000000000000, -0.07592, -0.07101, -0.06937, -0.07044
0.052000000000000, -0.11712, -0.10734, -0.10537, -0.10688
0.053000000000000, -0.11712, -0.11253, -0.11051, -0.10688
0.054000000000000, -0.11712, -0.11253, -0.10537, -0.10167
0.055000000000000, -0.11712, -0.11253, -0.10537, -0.10167
0.056000000000000, -0.08622, -0.08139, -0.07965, -0.07565
0.057000000000000, -0.04501, -0.03987, -0.03851, -0.03400
0.058000000000000, -0.02441, -0.02431, -0.01794, -0.01839
0.059000000000000, 0.06830, 0.07430, 0.07463, 0.07531
0.060000000000000, 0.14041, 0.14695, 0.14149, 0.14299
0.061000000000000, 0.19706, 0.19884, 0.19806, 0.20025
0.062000000000000, 0.18676, 0.18847, 0.18264, 0.18463
0.063000000000000, 0.17131, 0.17290, 0.16721, 0.16901
0.064000000000000, 0.14556, 0.15214, 0.14664, 0.14819
0.065000000000000, 0.07345, 0.07430, 0.06949, 0.07011
0.066000000000000, 0.03225, 0.03797, 0.03349, 0.03888
0.067000000000000, -0.02956, -0.02431, -0.02823, -0.02880
0.068000000000000, -0.07077, -0.06582, -0.06937, -0.06524
0.069000000000000, -0.11712, -0.11253, -0.10537, -0.10688
0.070000000000000, -0.12742, -0.11772, -0.11566, -0.11209
0.071000000000000, -0.12227, -0.11772, -0.11051, -0.11209
0.072000000000000, -0.12742, -0.12291, -0.11566, -0.11209
0.073000000000000, -0.03471, -0.02949, -0.02823, -0.02359
0.074000000000000, -0.02956, -0.02949, -0.02308, -0.02359
0.075000000000000, 0.01679, 0.02240, 0.02320, 0.02326
0.076000000000000, 0.09405, 0.10024, 0.10035, 0.10134
0.077000000000000, 0.16101, 0.16252, 0.16206, 0.16381
0.078000000000000, 0.18676, 0.18847, 0.18778, 0.18984
0.079000000000000, 0.16616, 0.17290, 0.16721, 0.16901
0.080000000000000, 0.18161, 0.18328, 0.17749, 0.17942
0.081000000000000, 0.13526, 0.14176, 0.13635, 0.13778
0.082000000000000, 0.04770, 0.05354, 0.05406, 0.05449
0.083000000000000, 0.02710, 0.02759, 0.02320, 0.02846
0.084000000000000, -0.05016, -0.05025, -0.04880, -0.04962
0.085000000000000, -0.10167, -0.09696, -0.09508, -0.09647
0.086000000000000, -0.11712, -0.11253, -0.11051, -0.10688
0.087000000000000, -0.10682, -0.10215, -0.10023, -0.09647
0.088000000000000, -0.11712, -0.11253, -0.10537, -0.10688
